 RealId,Fid,WGSX,WGSY,PointCode,Diameter,Elev,RegDate,Depth,Type,PipeType,Material,InstrumentHeight,SmartModel,PipeModel,Images
gnseA12,1724291537121608273054,35.140623420000,128.905365740000,OL,100,-0.09,2020-11-30T06:30:54.000Z,0.09,6,1,7,0,42,47,gnseA/201130-015-1.jpg|gnseA/201130-015-2.jpg
gnseA12,1724291537121608273001,35.140623370000,128.905368060000,OL,100,-0.28,2020-11-30T06:30:01.000Z,0.28,6,1,7,0,42,47,gnseA/201130-013-1.jpg|gnseA/201130-013-2.jpg
gnseA12,1724291537121608272941,35.140623250000,128.905370210000,OL,100,-0.43,2020-11-30T06:29:01.000Z,0.43,6,1,7,0,42,47,gnseA/201130-011-1.jpg|gnseA/201130-011-2.jpg
gnseA12,1724291537121608272895,35.140623370000,128.905372470000,OL,100,-0.5,2020-12-18T06:28:15.000Z,0.5,1,1,7,0,42,47,gnseA/201130-009-1.jpg|gnseA/201130-009-2.jpg
gnseA12,1724291537121608272747,35.140622680000,128.905394510000,OL,100,-0.58,2020-11-30T06:25:47.000Z,0.58,1,1,7,0,42,47,gnseA/201130-008-1.jpg|gnseA/201130-008-2.jpg
gnseA12,1724291537121608272696,35.140622130000,128.905417100000,OL,100,-0.6,2020-11-30T06:24:56.000Z,0.6,5,1,7,0,42,47,gnseA/201130-007-1.jpg|gnseA/201130-007-2.jpg
gnseA12,1724291537121608272614,35.140621740000,128.905419820000,OL,100,-0.55,2020-11-30T06:23:34.000Z,0.55,5,1,7,0,42,47,gnseA/201130-005-1.jpg|gnseA/201130-005-2.jpg
gnseA12,1724291537121608272476,35.140621720000,128.905421990000,OL,100,-0.43,2020-11-30T06:21:16.000Z,0.43,5,1,7,0,42,47,gnseA/201130-003-1.jpg|gnseA/201130-003-2.jpg
gnseA12,1724291537121608272426,35.140621800000,128.905423820000,OL,100,-0.2,2020-11-30T06:20:26.000Z,0.2,1,1,7,0,42,47,gnseA/201130-001-1.jpg|gnseA/201130-001-2.jpg
gnseA12,1724291537121608271246,35.141338781439,128.906697993271,OL,100,2.28,2020-11-27T06:00:46.000Z,-2.28,1,1,7,0,42,47,gnseA/201127-01-05-1.jpg|gnseA/201127-01-05-2.jpg
gnseA12,1724291537121608271210,35.141338703527,128.906702163183,OL,100,2.29,2020-11-27T06:00:10.000Z,-2.29,1,1,7,0,42,47,gnseA/201127-01-04-1.jpg|gnseA/201127-01-04-2.jpg
gnseA12,1724291537121608271171,35.141338686783,128.906703831131,OL,100,2.3,2020-11-27T05:59:31.000Z,-2.3,1,1,7,0,42,47,gnseA/201127-01-03-1.jpg|gnseA/201127-01-03-2.jpg
gnseA12,1724291537121608271134,35.141394133010,128.906708310782,OL,100,2.15,,-2.15,1,1,7,0,42,47,gnseA/201127-01-17-1.jpg|gnseA/201127-01-17-2.jpg
gnseA12,1724291537121608271092,35.141385244997,128.906707552797,OL,100,2.16,2020-11-27T05:58:12.000Z,-2.16,7,1,7,0,42,47,gnseA/201127-01-16-1.jpg|gnseA/201127-01-16-2.jpg
gnseA12,1724291537121608271049,35.141382675948,128.906707336264,OL,100,2.12,2020-11-27T05:57:29.000Z,-2.12,7,1,7,0,42,47,gnseA/201127-01-15-1.jpg|gnseA/201127-01-15-2.jpg
gnseA12,1724291537121608271005,35.141380332257,128.906707141420,OL,100,1.98,2020-11-27T05:56:45.000Z,-1.98,1,1,7,0,42,47,gnseA/201127-01-14-1.jpg|gnseA/201127-01-14-2.jpg
gnseA12,1724291537121608270961,35.141374797426,128.906706533234,OL,100,1.54,2020-11-27T05:56:01.000Z,-1.54,6,1,7,0,42,47,gnseA/201127-01-13-1.jpg|gnseA/201127-01-13-2.jpg
gnseA12,1724291537121608270916,35.141372760164,128.906706294148,OL,100,1.4,2020-11-27T05:55:16.000Z,-1.4,6,1,7,0,42,47,gnseA/201127-01-12-1.jpg|gnseA/201127-01-12-2.jpg
gnseA12,1724291537121608270870,35.141370750044,128.906706186709,OL,100,1.36,2020-11-27T05:54:30.000Z,-1.36,1,1,7,0,0,47,gnseA/201127-01-11-1.jpg|gnseA/201127-01-11-2.jpg
gnseA12,1724291537121608270831,35.141359184988,128.906705431779,OL,100,1.39,2020-11-27T05:53:51.000Z,-1.39,5,1,7,0,42,47,gnseA/201127-01-10-1.jpg|gnseA/201127-01-10-2.jpg
